,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
2007-08-08,1476.22,1503.89,1476.22,1497.49,1947811041.0
2007-08-09,1497.21,1497.21,1453.09,1453.09,2117318629.0
2007-08-10,1453.09,1462.02,1429.74,1453.64,1959576854.0
2007-08-13,1453.42,1466.29,1451.54,1452.92,1362821192.0
2007-08-14,1452.87,1456.74,1426.2,1426.54,1445410440.0
2007-08-15,1426.15,1440.78,1404.36,1406.7,1598312151.0
2007-08-16,1406.64,1415.97,1370.6,1411.27,2409506571.0
2007-08-17,1411.26,1450.33,1411.26,1445.94,2069152509.0
2007-08-20,1445.94,1451.75,1430.54,1445.55,1233014946.0
2007-08-21,1445.55,1455.32,1439.76,1447.12,1141697576.0
2007-08-22,1447.03,1464.86,1447.03,1464.07,1176395785.0
2007-08-23,1464.05,1472.06,1453.88,1462.5,1125910636.0
2007-08-24,1462.34,1479.4,1460.54,1479.37,981006193.0
2007-08-27,1479.36,1479.36,1465.98,1466.79,884783384.0
2007-08-28,1466.72,1466.72,1432.01,1432.36,1193848469.0
2007-08-29,1432.01,1463.76,1432.01,1463.76,1154635648.0
2007-08-30,1463.67,1468.43,1451.25,1457.64,1104995621.0
2007-08-31,1457.61,1481.47,1457.61,1473.99,1186755805.0
2007-09-04,1473.96,1496.4,1472.15,1489.42,1218364238.0
2007-09-05,1488.76,1488.76,1466.34,1472.29,1193145310.0
2007-09-06,1472.03,1481.49,1467.41,1478.55,1076772333.0
2007-09-07,1478.55,1478.55,1449.07,1453.55,1252207431.0
2007-09-10,1453.5,1462.25,1439.29,1451.7,1130350209.0
2007-09-11,1451.69,1472.48,1451.69,1471.49,1104438030.0
2007-09-12,1471.1,1479.5,1465.75,1471.56,1117650662.0
2007-09-13,1471.47,1489.58,1471.47,1483.95,1072704263.0
2007-09-14,1483.95,1485.99,1473.18,1484.25,1039842710.0
2007-09-17,1484.24,1484.24,1471.82,1476.65,916738481.0
2007-09-18,1476.63,1519.89,1476.63,1519.78,1417229486.0
2007-09-19,1519.75,1538.74,1519.75,1529.03,1390509398.0
2007-09-20,1528.69,1529.14,1516.42,1518.75,1074374475.0
2007-09-21,1518.75,1530.89,1518.75,1525.75,1929096579.0
2007-09-24,1525.75,1530.18,1516.15,1517.74,1168713130.0
2007-09-25,1516.34,1518.27,1507.13,1517.22,1140008499.0
2007-09-26,1518.62,1529.39,1518.62,1525.42,1117556548.0
2007-09-27,1527.32,1532.46,1525.81,1531.38,930486266.0
2007-09-28,1531.24,1533.74,1521.99,1526.75,1046254289.0
2007-10-01,1527.29,1549.02,1527.25,1547.04,1121780930.0
2007-10-02,1546.96,1548.01,1540.37,1546.63,980086603.0
2007-10-03,1545.8,1545.84,1536.34,1539.6,1005870212.0
2007-10-04,1539.91,1544.02,1537.63,1542.84,853065480.0
2007-10-05,1543.84,1561.91,1543.84,1557.59,1004730647.0
2007-10-08,1556.51,1556.51,1549.0,1552.58,718453754.0
2007-10-09,1553.18,1565.26,1551.82,1565.15,991202619.0
2007-10-10,1564.98,1565.42,1555.46,1562.47,920109716.0
2007-10-11,1564.72,1576.09,1546.72,1554.41,1265515006.0
2007-10-12,1555.41,1563.03,1554.09,1561.8,923209815.0
2007-10-15,1562.25,1564.74,1540.81,1548.71,1089732225.0
2007-10-16,1547.81,1547.81,1536.29,1538.53,1152752778.0
2007-10-17,1544.44,1550.66,1526.01,1541.24,1319249744.0
2007-10-18,1539.29,1542.79,1531.76,1540.08,1103594104.0
2007-10-19,1540.0,1540.0,1500.26,1500.63,1632598827.0
2007-10-22,1497.79,1508.06,1490.4,1506.33,1150035813.0
2007-10-23,1509.3,1520.01,1503.61,1519.59,1152811099.0
2007-10-24,1516.61,1517.23,1489.56,1515.88,1430119457.0
2007-10-25,1516.15,1523.24,1500.46,1514.41,1468950603.0
2007-10-26,1522.17,1535.53,1520.18,1535.28,1301296468.0
2007-10-29,1536.92,1544.67,1536.43,1540.98,1068044677.0
2007-10-30,1539.42,1539.42,1529.55,1531.02,1010137606.0
2007-10-31,1532.15,1552.76,1529.4,1549.38,1321012652.0
2007-11-01,1545.79,1545.79,1506.66,1508.44,1423435723.0
2007-11-02,1511.07,1513.15,1492.53,1509.65,1403031818.0
2007-11-05,1505.61,1510.84,1489.95,1502.17,1259858180.0
2007-11-06,1505.33,1520.77,1499.07,1520.27,1305786567.0
2007-11-07,1515.46,1515.46,1475.04,1475.62,1443490241.0
2007-11-08,1475.27,1482.5,1450.31,1474.77,1935881352.0
2007-11-09,1467.59,1474.09,1448.51,1453.7,1637513699.0
2007-11-12,1453.66,1464.94,1438.53,1439.18,1520387983.0
2007-11-13,1441.35,1481.37,1441.35,1481.05,1490377541.0
2007-11-14,1483.4,1492.14,1466.47,1470.58,1398789804.0
2007-11-15,1468.04,1472.67,1443.49,1451.15,1278024531.0
2007-11-16,1453.09,1462.18,1443.99,1458.74,1553088943.0
2007-11-19,1456.7,1456.7,1430.42,1433.27,1408429274.0
2007-11-20,1434.51,1452.64,1419.28,1439.7,1615219991.0
2007-11-21,1434.71,1436.4,1415.64,1416.77,1371571555.0
2007-11-23,1417.62,1440.86,1417.62,1440.7,575273276.0
2007-11-26,1440.74,1446.09,1406.1,1407.22,1289072134.0
2007-11-27,1409.59,1429.49,1407.43,1428.23,1433416945.0
2007-11-28,1432.95,1471.62,1432.95,1469.02,1492034945.0
2007-11-29,1467.41,1473.81,1458.36,1469.72,1164577828.0
2007-11-30,1471.83,1488.94,1470.89,1481.14,1632557758.0
2007-12-03,1479.63,1481.16,1470.08,1472.42,1109581055.0
2007-12-04,1471.34,1471.34,1460.66,1462.79,1085258798.0
2007-12-05,1465.22,1486.09,1465.22,1485.01,1275375883.0
2007-12-06,1484.59,1508.02,1482.19,1507.35,1098456614.0
2007-12-07,1508.6,1510.63,1502.66,1504.66,961444008.0
2007-12-10,1505.11,1518.27,1504.96,1515.96,977564767.0
2007-12-11,1516.68,1523.57,1475.99,1477.65,1353499174.0
2007-12-12,1487.58,1511.96,1468.23,1486.59,1513286925.0
2007-12-13,1483.27,1489.4,1469.21,1488.41,1262311307.0
2007-12-14,1486.19,1486.67,1467.78,1467.95,1125835811.0
2007-12-17,1465.05,1465.05,1445.43,1445.9,1199997088.0
2007-12-18,1445.92,1460.16,1435.65,1454.98,1215405993.0
2007-12-19,1454.7,1464.42,1445.31,1453.0,1126080256.0
2007-12-20,1456.42,1461.53,1447.22,1460.12,1100590434.0
2007-12-21,1463.19,1485.4,1463.19,1484.46,1937169662.0
2007-12-24,1484.55,1497.63,1484.55,1496.45,430641485.0
2007-12-26,1495.12,1498.85,1488.2,1497.66,621414961.0
2007-12-27,1495.05,1495.05,1475.86,1476.37,749621368.0
2007-12-28,1479.83,1488.01,1471.7,1478.49,778586469.0
2007-12-31,1475.25,1475.83,1465.13,1468.36,848893338.0
2008-01-02,1467.97,1471.77,1442.07,1447.16,1248066388.0
2008-01-03,1447.55,1456.8,1443.73,1447.16,1092765020.0
2008-01-04,1444.01,1444.01,1411.19,1411.63,1465646731.0
2008-01-07,1414.07,1423.87,1403.45,1416.18,1507555024.0
2008-01-08,1415.71,1430.28,1388.3,1390.19,1655680463.0
2008-01-09,1390.25,1409.19,1378.7,1409.13,1803876364.0
2008-01-10,1406.78,1429.09,1395.31,1420.33,1787725105.0
2008-01-11,1419.91,1419.91,1394.83,1401.02,1584136019.0
2008-01-14,1402.91,1417.89,1402.91,1416.25,1259650763.0
2008-01-15,1411.88,1411.88,1380.6,1380.95,1611293876.0
2008-01-16,1377.41,1391.99,1364.27,1373.2,2000031223.0
2008-01-17,1374.79,1377.72,1330.67,1333.25,1946144477.0
2008-01-18,1333.9,1350.28,1312.51,1325.19,2244777295.0
2008-01-22,1312.94,1322.09,1274.29,1310.5,2356052252.0
2008-01-23,1310.41,1339.09,1270.05,1338.6,2557447142.0
2008-01-24,1340.13,1355.15,1334.31,1352.07,1950381977.0
2008-01-25,1357.32,1368.56,1327.5,1330.61,1756832954.0
2008-01-28,1330.7,1353.97,1322.26,1353.97,1376556201.0
2008-01-29,1355.94,1364.93,1350.19,1362.3,1398231769.0
2008-01-30,1362.22,1385.86,1352.95,1355.81,1678958499.0
2008-01-31,1351.98,1385.62,1334.08,1378.55,1968294550.0
2008-02-01,1378.6,1396.02,1375.93,1395.42,2046803812.0
2008-02-04,1395.38,1395.38,1379.69,1380.82,1304256493.0
2008-02-05,1380.28,1380.28,1336.64,1336.64,1551488265.0
2008-02-06,1339.48,1351.96,1324.34,1326.45,1474907357.0
2008-02-07,1324.01,1347.16,1316.75,1336.91,1683551023.0
2008-02-08,1336.88,1341.22,1321.06,1331.29,1344803965.0
2008-02-11,1331.92,1341.4,1320.32,1339.13,1277119332.0
2008-02-12,1340.55,1362.1,1339.36,1348.86,1314581879.0
2008-02-13,1353.12,1369.23,1350.78,1367.21,1255607276.0
2008-02-14,1367.33,1368.16,1347.31,1348.86,1220647202.0
2008-02-15,1347.52,1350.0,1338.13,1350.0,1329249402.0
2008-02-19,1355.86,1367.28,1345.05,1348.78,1198093887.0
2008-02-20,1348.39,1363.71,1336.55,1360.03,1271532840.0
2008-02-21,1362.21,1367.94,1339.34,1342.53,1253239417.0
2008-02-22,1344.22,1354.3,1327.04,1353.11,1279331130.0
2008-02-25,1352.75,1374.36,1346.03,1371.8,1330878412.0
2008-02-26,1371.76,1387.34,1363.29,1381.29,1323827639.0
2008-02-27,1378.95,1388.34,1372.0,1380.02,1244059369.0
2008-02-28,1378.16,1378.16,1363.16,1367.68,1234111139.0
2008-02-29,1364.07,1364.07,1325.42,1330.63,1591496910.0
2008-03-03,1330.45,1335.13,1320.04,1331.34,1303937096.0
2008-03-04,1329.58,1331.03,1307.39,1326.75,1602220785.0
2008-03-05,1327.69,1344.19,1320.22,1333.7,1439187054.0
2008-03-06,1332.2,1332.2,1303.42,1304.34,1388553568.0
2008-03-07,1301.53,1313.24,1282.43,1293.37,1502506849.0
2008-03-10,1293.16,1295.01,1272.66,1273.37,1375158233.0
2008-03-11,1274.4,1320.65,1274.4,1320.65,1685318952.0
2008-03-12,1321.13,1333.26,1307.86,1308.77,1323521591.0
2008-03-13,1305.26,1321.68,1282.11,1315.48,1651246821.0
2008-03-14,1316.05,1321.47,1274.86,1288.14,1744623808.0
2008-03-17,1283.21,1287.5,1256.98,1276.6,1784982996.0
2008-03-18,1277.16,1330.74,1277.16,1330.74,1736582374.0
2008-03-19,1330.97,1341.51,1298.42,1298.42,1599772964.0
2008-03-20,1299.67,1330.67,1295.22,1329.51,2164958426.0
2008-03-24,1330.29,1359.68,1330.29,1349.88,1293662608.0
2008-03-25,1349.07,1357.47,1341.21,1352.99,1219022517.0
2008-03-26,1352.45,1352.45,1336.41,1341.13,1213104367.0
2008-03-27,1340.34,1345.62,1325.66,1325.76,1231273274.0
2008-03-28,1327.02,1334.87,1312.95,1315.22,1146454625.0
2008-03-31,1315.92,1328.52,1312.81,1322.7,1284672077.0
2008-04-01,1326.41,1370.18,1326.41,1370.18,1426598685.0
2008-04-02,1369.96,1377.95,1361.55,1367.53,1199183657.0
2008-04-03,1365.69,1375.66,1358.68,1369.31,1027905687.0
2008-04-04,1369.85,1380.91,1362.83,1370.4,1034864195.0
2008-04-07,1373.69,1386.74,1369.02,1372.54,1048172128.0
2008-04-08,1370.16,1370.16,1360.62,1365.54,1016386898.0
2008-04-09,1365.5,1368.39,1349.97,1354.49,1047757993.0
2008-04-10,1355.37,1367.24,1350.11,1360.55,1161137047.0
2008-04-11,1357.98,1357.98,1331.21,1332.83,1127816784.0
2008-04-14,1332.2,1335.64,1326.16,1328.32,962682646.0
2008-04-15,1331.72,1337.72,1324.35,1334.43,1023331053.0
2008-04-16,1337.02,1365.49,1337.02,1364.71,1233025438.0
2008-04-17,1363.37,1368.6,1357.25,1365.56,1028253961.0
2008-04-18,1369.0,1395.9,1369.0,1390.33,1354064414.0
2008-04-21,1387.72,1390.23,1379.25,1388.17,967534029.0
2008-04-22,1386.43,1386.43,1369.84,1375.94,1093922860.0
2008-04-23,1378.4,1387.87,1372.24,1379.93,1208635795.0
2008-04-24,1380.52,1397.72,1371.09,1388.82,1286480885.0
2008-04-25,1387.88,1399.11,1379.98,1397.84,1127916442.0
2008-04-28,1397.96,1402.9,1394.4,1396.37,1009820419.0
2008-04-29,1395.61,1397.0,1386.7,1390.94,1033607439.0
2008-04-30,1391.22,1404.57,1384.25,1385.59,1246618330.0
2008-05-01,1385.97,1410.07,1383.07,1409.34,1249973051.0
2008-05-02,1409.16,1422.72,1406.25,1413.9,1146836122.0
2008-05-05,1412.77,1415.7,1404.37,1407.49,1196399445.0
2008-05-06,1405.6,1421.57,1397.1,1418.26,1206162675.0
2008-05-07,1417.49,1419.54,1391.16,1392.57,1158957193.0
2008-05-08,1394.29,1402.35,1389.39,1397.68,1035696140.0
2008-05-09,1394.9,1394.9,1384.11,1388.28,887823633.0
2008-05-12,1389.4,1404.06,1386.2,1403.58,886924646.0
2008-05-13,1404.4,1406.3,1396.26,1403.04,1091673508.0
2008-05-14,1405.65,1420.19,1405.65,1408.66,1067694169.0
2008-05-15,1408.36,1424.4,1406.87,1423.57,1095822337.0
2008-05-16,1423.89,1425.82,1414.35,1425.35,1227588790.0
2008-05-19,1425.28,1440.24,1421.63,1426.63,1009353699.0
2008-05-20,1424.49,1424.49,1409.09,1413.4,1092958099.0
2008-05-21,1414.06,1419.12,1388.81,1390.71,1186991445.0
2008-05-22,1390.83,1399.07,1390.23,1394.35,1006340784.0
2008-05-23,1392.2,1392.2,1373.72,1375.93,955730237.0
2008-05-27,1375.97,1387.4,1373.07,1385.35,955149813.0
2008-05-28,1386.54,1391.25,1378.16,1390.84,1007356968.0
2008-05-29,1390.5,1406.32,1388.59,1398.26,1003277323.0
2008-05-30,1398.36,1404.46,1398.08,1400.38,1115171292.0
2008-06-02,1399.62,1399.62,1377.79,1385.67,996467052.0
2008-06-03,1386.42,1393.12,1370.12,1377.65,1166024195.0
2008-06-04,1376.26,1388.18,1371.74,1377.2,1147138217.0
2008-06-05,1377.48,1404.05,1377.48,1404.05,1090836065.0
2008-06-06,1400.06,1400.06,1359.9,1360.68,1366952303.0
2008-06-09,1360.83,1370.63,1350.62,1361.76,1206797279.0
2008-06-10,1358.98,1366.84,1351.56,1358.44,1154580516.0
2008-06-11,1357.09,1357.09,1335.47,1335.49,1204929641.0
2008-06-12,1335.78,1353.03,1331.29,1339.87,1317514600.0
2008-06-13,1341.81,1360.03,1341.71,1360.03,1240262190.0
2008-06-16,1358.85,1364.7,1352.07,1360.14,1041174635.0
2008-06-17,1360.71,1366.59,1350.54,1350.93,932041776.0
2008-06-18,1349.59,1349.59,1333.4,1337.81,1151893872.0
2008-06-19,1336.89,1347.66,1330.5,1342.83,1154012483.0
2008-06-20,1341.02,1341.02,1314.46,1317.93,1792928008.0
2008-06-23,1319.77,1323.78,1315.31,1318.0,949920792.0
2008-06-24,1317.23,1326.02,1304.42,1314.29,1214315660.0
2008-06-25,1314.54,1335.63,1314.54,1321.97,1202754746.0
2008-06-26,1316.29,1316.29,1283.15,1283.15,1358231675.0
2008-06-27,1283.6,1289.45,1272.0,1278.38,1549490018.0
2008-06-30,1278.06,1290.31,1274.86,1280.0,1354262493.0
2008-07-01,1276.69,1285.31,1260.68,1284.91,1467375056.0
2008-07-02,1285.82,1292.17,1261.51,1261.52,1295958715.0
2008-07-03,1262.96,1271.48,1252.01,1262.9,784517399.0
2008-07-07,1262.9,1273.95,1240.68,1252.31,1379310345.0
2008-07-08,1251.84,1274.17,1242.84,1273.7,1461668388.0
2008-07-09,1273.38,1277.36,1244.57,1244.69,1304335691.0
2008-07-10,1245.25,1257.65,1236.76,1253.39,1329249090.0
2008-07-11,1248.66,1257.27,1225.35,1239.49,1516715217.0
2008-07-14,1241.61,1253.5,1225.01,1228.3,1220348026.0
2008-07-15,1226.83,1234.35,1200.44,1214.91,1687447521.0
2008-07-16,1214.65,1245.52,1211.39,1245.36,1484006320.0
2008-07-17,1246.31,1262.31,1241.49,1260.32,1694055731.0
2008-07-18,1258.22,1262.23,1251.81,1260.68,1618655762.0
2008-07-21,1261.82,1267.74,1255.7,1260.0,1069043674.0
2008-07-22,1257.08,1277.42,1248.83,1277.0,1390144033.0
2008-07-23,1278.87,1291.17,1276.06,1282.19,1485105109.0
2008-07-24,1283.22,1283.22,1251.48,1252.54,1410549393.0
2008-07-25,1253.51,1263.23,1251.75,1257.76,1088938942.0
2008-07-28,1257.76,1260.09,1234.37,1234.37,1034561439.0
2008-07-29,1236.38,1263.2,1236.38,1263.2,1168596007.0
2008-07-30,1264.52,1284.33,1264.52,1284.26,1206452153.0
2008-07-31,1281.37,1284.93,1265.97,1267.38,1242403646.0
2008-08-01,1269.42,1270.52,1254.54,1260.31,1051906080.0
2008-08-04,1260.16,1260.49,1247.45,1249.02,964228334.0
2008-08-05,1254.87,1284.88,1254.67,1284.88,1176696836.0
2008-08-06,1283.99,1291.67,1276.0,1289.19,1053796938.0
2008-08-07,1286.51,1286.51,1264.29,1266.07,1131672667.0
2008-08-08,1266.29,1297.85,1262.11,1296.32,1055355947.0
2008-08-11,1294.42,1313.15,1291.41,1305.32,1008266477.0
2008-08-12,1304.79,1304.79,1285.64,1289.59,939151333.0
2008-08-13,1288.64,1294.03,1274.86,1285.83,980803909.0
2008-08-14,1282.11,1300.11,1276.84,1292.93,847223212.0
2008-08-15,1293.85,1302.05,1290.74,1298.2,1031326247.0
2008-08-18,1298.14,1300.22,1274.51,1278.6,828110945.0
2008-08-19,1276.65,1276.65,1263.11,1266.69,853038384.0
2008-08-20,1267.34,1276.01,1261.16,1274.54,862461632.0
2008-08-21,1271.07,1281.4,1265.22,1277.72,748388891.0
2008-08-22,1277.59,1293.09,1277.59,1292.2,735716346.0
2008-08-25,1290.47,1290.47,1264.87,1266.84,747060595.0
2008-08-26,1267.03,1275.65,1263.21,1271.51,679084436.0
2008-08-27,1271.29,1285.05,1270.03,1281.66,674531931.0
2008-08-28,1283.79,1300.68,1283.79,1300.68,787510897.0
2008-08-29,1296.49,1297.59,1282.74,1282.83,870462468.0
2008-09-02,1287.83,1303.04,1272.2,1277.58,987328371.0
2008-09-03,1276.61,1280.6,1265.59,1274.98,1002479248.0
2008-09-04,1271.8,1271.8,1232.83,1236.83,1179906642.0
2008-09-05,1233.21,1244.94,1217.23,1242.31,1067374695.0
2008-09-08,1249.5,1274.42,1247.12,1267.79,1545283222.0
2008-09-09,1267.98,1268.66,1224.51,1224.51,1475757080.0
2008-09-10,1227.5,1243.9,1221.6,1232.04,1319059527.0
2008-09-11,1229.04,1249.98,1211.54,1249.05,1273122320.0
2008-09-12,1245.88,1255.09,1233.81,1251.7,1124120203.0
2008-09-15,1250.92,1250.92,1192.7,1192.7,1744810546.0
2008-09-16,1188.31,1214.84,1169.28,1213.59,1967919038.0
2008-09-17,1210.34,1210.34,1155.88,1156.39,1882251462.0
2008-09-18,1157.08,1211.14,1133.5,1206.52,2145114054.0
2008-09-19,1213.11,1265.12,1213.11,1255.08,2603665933.0
2008-09-22,1255.37,1255.37,1205.61,1207.09,1218541477.0
2008-09-23,1207.61,1221.15,1187.06,1188.22,1109592493.0
2008-09-24,1188.79,1197.41,1179.79,1185.87,1130984675.0
2008-09-25,1187.87,1220.03,1187.87,1209.18,1402580196.0
2008-09-26,1204.47,1215.77,1187.54,1213.01,1133431969.0
2008-09-29,1209.07,1209.07,1106.39,1106.39,2696366025.0
2008-09-30,1113.78,1168.03,1113.78,1166.36,1451836819.0
2008-10-01,1164.17,1167.03,1140.77,1161.07,1221134330.0
2008-10-02,1160.64,1160.64,1111.43,1114.28,1355358043.0
2008-10-03,1115.16,1153.82,1098.14,1099.23,1305865893.0
2008-10-06,1097.56,1097.56,1007.97,1056.89,1753407734.0
2008-10-07,1057.6,1072.91,996.23,996.23,1602649375.0
2008-10-08,988.91,1021.06,970.97,984.94,1953127980.0
2008-10-09,988.42,1005.25,909.19,909.92,1895469937.0
2008-10-10,902.31,936.36,839.8,899.22,2731637802.0
2008-10-13,912.75,1006.93,912.75,1003.35,1618392438.0
2008-10-14,1009.97,1044.31,972.07,998.01,1739628265.0
2008-10-15,994.6,994.6,903.99,907.84,1583005743.0
2008-10-16,909.53,947.71,865.83,946.43,1934856971.0
2008-10-17,942.29,984.64,918.74,940.55,1630375131.0
2008-10-20,943.51,985.4,943.51,985.4,1124095280.0
2008-10-21,980.4,985.44,952.47,955.05,1103059061.0
2008-10-22,951.67,951.67,875.81,896.78,1519634967.0
2008-10-23,899.08,922.83,858.44,908.11,1578690009.0
2008-10-24,895.22,896.3,852.85,876.77,1514505082.0
2008-10-27,874.28,893.78,846.75,848.92,1221768059.0
2008-10-28,848.92,940.51,845.27,940.51,1622320734.0
2008-10-29,939.51,969.97,922.26,930.09,1462496953.0
2008-10-30,939.38,963.23,928.5,954.09,1305309163.0
2008-10-31,953.11,984.38,944.59,968.75,1446978716.0
2008-11-03,968.67,975.57,958.82,966.3,882460004.0
2008-11-04,971.31,1007.51,971.31,1005.75,1183880659.0
2008-11-05,1001.84,1001.84,949.86,952.77,1222362342.0
2008-11-06,952.4,952.4,899.73,904.88,1469325267.0
2008-11-07,907.44,931.46,906.9,930.99,1162581209.0
2008-11-10,936.75,951.95,907.47,919.21,1023803699.0
2008-11-11,917.15,917.15,884.9,898.95,1092951226.0
2008-11-12,893.39,893.39,850.48,852.3,1321647957.0
2008-11-13,853.13,913.01,818.69,911.29,1878563730.0
2008-11-14,904.36,916.88,869.88,873.29,1312699094.0
2008-11-17,873.23,882.29,848.98,850.75,1162319779.0
2008-11-18,852.34,865.9,826.84,859.12,1489756940.0
2008-11-19,859.03,864.57,806.18,806.58,1516790333.0
2008-11-20,805.87,820.52,747.78,752.44,2044844467.0
2008-11-21,755.84,801.2,741.02,800.03,2126637649.0
2008-11-24,801.2,865.6,801.2,851.81,1782534982.0
2008-11-25,853.4,868.94,834.99,857.39,1560624613.0
2008-11-26,852.9,887.68,841.37,887.68,1151052749.0
2008-11-28,886.89,896.25,881.21,896.24,618640068.0
2008-12-01,888.61,888.61,815.69,816.21,1356654909.0
2008-12-02,817.94,850.54,817.94,848.81,1349043166.0
2008-12-03,843.6,873.12,827.6,870.74,1358624380.0
2008-12-04,869.75,875.6,833.6,845.22,1278162739.0
2008-12-05,844.43,879.42,818.41,876.07,1426497020.0
2008-12-08,882.71,918.57,882.71,909.7,1481446153.0
2008-12-09,906.48,916.26,885.38,888.67,1265791167.0
2008-12-10,892.17,908.27,885.45,899.24,1096980370.0
2008-12-11,898.35,904.63,868.73,873.59,1197917200.0
2008-12-12,871.79,883.24,851.35,879.73,1189135642.0
2008-12-15,881.07,884.63,857.72,868.57,1001358398.0
2008-12-16,871.53,914.66,871.53,913.18,1330348353.0
2008-12-17,908.16,918.85,895.94,904.42,1106913513.0
2008-12-18,905.98,911.02,877.44,885.28,1190142015.0
2008-12-19,886.96,905.47,883.02,887.88,2096671983.0
2008-12-22,887.2,887.37,857.09,871.63,961940691.0
2008-12-23,874.31,880.44,860.1,863.16,766273313.0
2008-12-24,863.87,869.79,861.44,868.15,297137459.0
2008-12-26,869.51,873.74,866.52,872.8,376862036.0
2008-12-29,872.37,873.7,857.07,869.42,683774947.0
2008-12-30,870.58,891.12,870.58,890.64,722641475.0
2008-12-31,890.59,910.32,889.67,903.25,1016421975.0
2009-01-02,902.99,934.73,899.35,931.8,876098298.0
2009-01-05,929.17,936.63,919.53,927.45,1058726199.0
2009-01-06,931.17,943.85,927.28,934.7,1086973879.0
2009-01-07,927.45,927.45,902.37,906.65,1101745192.0
2009-01-08,905.73,910.0,896.81,909.73,1023419071.0
2009-01-09,909.91,911.93,888.31,890.35,1004314768.0
2009-01-12,890.4,890.4,864.32,870.26,1086098061.0
2009-01-13,869.79,877.02,862.02,871.79,1206026053.0
2009-01-14,867.28,867.28,836.93,842.62,1270654613.0
2009-01-15,841.99,851.59,817.04,843.74,1509935624.0
2009-01-16,844.45,858.13,830.66,850.12,1549661354.0
2009-01-20,849.64,849.64,804.47,805.22,1515152289.0
2009-01-21,806.77,841.72,804.3,840.24,1527851610.0
2009-01-22,839.74,839.74,811.29,827.5,1487154408.0
2009-01-23,822.16,838.61,806.07,831.95,1331058533.0
2009-01-26,832.5,852.53,827.69,836.57,1171130252.0
2009-01-27,837.3,850.45,835.4,845.71,1074657318.0
2009-01-28,845.73,877.86,845.73,874.09,1402104989.0
2009-01-29,868.89,868.89,844.15,845.14,1288464136.0
2009-01-30,845.69,851.66,821.67,825.88,1377788059.0
2009-02-02,823.09,830.78,812.87,825.44,1230277280.0
2009-02-03,825.69,842.6,821.98,838.51,1268127022.0
2009-02-04,837.77,851.85,829.18,832.23,1300104082.0
2009-02-05,831.75,850.55,819.91,845.85,1536918360.0
2009-02-06,846.09,870.75,845.42,868.6,1408352023.0
2009-02-09,868.24,875.01,861.65,869.89,1128856248.0
2009-02-10,866.87,868.05,822.99,827.16,1650380311.0
2009-02-11,827.41,838.22,822.3,833.74,1172031407.0
2009-02-12,829.91,835.48,808.06,835.19,1346005581.0
2009-02-13,833.95,839.43,825.21,826.84,1060483762.0
2009-02-17,818.61,818.61,789.17,789.17,1398897419.0
2009-02-18,791.06,796.17,780.43,788.42,1234429521.0
2009-02-19,787.91,797.58,777.03,778.94,1314498658.0
2009-02-20,775.87,778.69,754.25,770.05,1909783678.0
2009-02-23,773.25,777.85,742.37,743.33,1423139999.0
2009-02-24,744.69,775.49,744.69,773.14,1639569364.0
2009-02-25,770.64,780.12,752.89,764.9,1674584141.0
2009-02-26,765.76,779.42,751.75,752.83,1375046368.0
2009-02-27,749.93,751.27,734.52,735.09,2013468956.0
